証券コード,企業名,17業種区分,年度,提出日,docID,EDINETコード,決算期間,売上高,営業利益,当期純利益,総資産,自己資本,流動資産,流動負債,固定資産,負債総額,営業CF,投資CF,財務CF,営業利益率,ROE,ROA,自己資本比率,流動比率,フリーCF,営業CFマージン,売上高成長率,営業利益成長率,当期純利益成長率,売上高(億円),営業利益(億円),当期純利益(億円),総資産(億円),自己資本(億円),流動資産(億円),流動負債(億円),固定資産(億円),負債総額(億円),営業CF(億円),投資CF(億円),財務CF(億円),フリーCF(億円)
6902,デンソー,自動車・輸送機,2023,2023-06-20,S100QXX3,E01892,有価証券報告書－第100期(2022/04/01－2023/03/31),3090937000000.0,130456000000.0,263901000000.0,4583941000000.0,2515249000000.0,1566851000000.0,1037612000000.0,3017090000000.0,2068692000000.0,0.0,0.0,0.0,4.22,10.49,5.76,54.87,151.01,0.0,0.0,9.59,-350.93,111.03,30909.37,1304.56,2639.01,45839.41,25152.49,15668.51,10376.12,30170.9,20686.92,0.0,0.0,0.0,0.0
6902,デンソー,自動車・輸送機,2024,2024-06-20,S100TLQW,E01892,有価証券報告書－第101期(2023/04/01－2024/03/31),3221034000000.0,162604000000.0,314633000000.0,4370332000000.0,2403830000000.0,1494576000000.0,1122239000000.0,2875756000000.0,1966502000000.0,0.0,0.0,0.0,5.05,13.09,7.2,55.0,133.18,0.0,0.0,4.21,24.64,19.22,32210.34,1626.04,3146.33,43703.32,24038.3,14945.76,11222.39,28757.56,19665.02,0.0,0.0,0.0,0.0
6904,原田工業,電機・精密,2022,2022-06-29,S100OGD7,E01857,有価証券報告書－第65期(令和3年4月1日－令和4年3月31日),35811490000.0,-1163347000.0,-1105506000.0,35942873000.0,11205428000.0,26378260000.0,23142772000.0,9564613000.0,24737444000.0,-3569818000.0,-131189000.0,2503783000.0,-3.25,-9.87,-3.08,31.18,113.98,-3701007000.0,-9.97,0.0,0.0,0.0,358.11,-11.63,-11.06,359.43,112.05,263.78,231.43,95.65,247.37,-35.7,-1.31,25.04,-37.01
6904,原田工業,電機・精密,2023,2023-06-29,S100R60S,E01857,有価証券報告書－第66期(2022/04/01－2023/03/31),42105413000.0,-721973000.0,-1531203000.0,40131732000.0,11166521000.0,29708706000.0,27407544000.0,10423026000.0,28965211000.0,558639000.0,-569395000.0,2002084000.0,-1.71,-13.71,-3.82,27.82,108.4,-10756000.0,1.33,17.58,-37.94,38.51,421.05,-7.22,-15.31,401.32,111.67,297.09,274.08,104.23,289.65,5.59,-5.69,20.02,-0.11
6904,原田工業,電機・精密,2024,2024-06-27,S100TSC6,E01857,有価証券報告書－第67期(2023/04/01－2024/03/31),46993276000.0,1026134000.0,885674000.0,37598361000.0,11913392000.0,27393161000.0,23720989000.0,10205199000.0,25684968000.0,2423942000.0,2568055000.0,-5998786000.0,2.18,7.43,2.36,31.69,115.48,4991997000.0,5.16,11.61,-242.13,-157.84,469.93,10.26,8.86,375.98,119.13,273.93,237.21,102.05,256.85,24.24,25.68,-59.99,49.92
6907,ジオマテック,電機・精密,2022,2022-06-29,S100OE9V,E02431,有価証券報告書－第69期(令和3年4月1日－令和4年3月31日),6259383000.0,-119756000.0,-80252000.0,18851017000.0,10398563000.0,13867823000.0,6741274000.0,4983194000.0,8452454000.0,289524000.0,-847501000.0,362721000.0,-1.91,-0.77,-0.43,55.16,205.72,-557977000.0,4.63,0.0,0.0,0.0,62.59,-1.2,-0.8,188.51,103.99,138.68,67.41,49.83,84.52,2.9,-8.48,3.63,-5.58
6907,ジオマテック,電機・精密,2023,2023-06-29,S100R5HK,E02431,有価証券報告書－第70期(2022/04/01－2023/03/31),5812063000.0,66242000.0,-366002000.0,17425160000.0,10133880000.0,12724737000.0,5695621000.0,4700422000.0,7291279000.0,306532000.0,0.0,-78004000.0,1.14,-3.61,-2.1,58.16,223.41,0.0,5.27,-7.15,-155.31,356.07,58.12,0.66,-3.66,174.25,101.34,127.25,56.96,47.0,72.91,3.07,0.0,-0.78,0.0
6907,ジオマテック,電機・精密,2024,2024-06-27,S100TTPW,E02431,有価証券報告書－第71期(2023/04/01－2024/03/31),4605542000.0,-655699000.0,-1669491000.0,15184533000.0,8652571000.0,10587448000.0,4887050000.0,4597085000.0,6531962000.0,-959737000.0,0.0,82257000.0,-14.24,-19.29,-10.99,56.98,216.64,0.0,-20.84,-20.76,-1089.85,356.14,46.06,-6.56,-16.69,151.85,86.53,105.87,48.87,45.97,65.32,-9.6,0.0,0.82,0.0
6908,イリソ電子工業,電機・精密,2022,2022-06-22,S100OBG1,E02009,有価証券報告書－第56期(令和3年4月1日－令和4年3月31日),43863000000.0,4520000000.0,3913000000.0,73153000000.0,61776000000.0,40436000000.0,9889000000.0,32716000000.0,11376000000.0,6691000000.0,-6248000000.0,-1611000000.0,10.3,6.33,5.35,84.45,408.9,443000000.0,15.25,0.0,0.0,0.0,438.63,45.2,39.13,731.53,617.76,404.36,98.89,327.16,113.76,66.91,-62.48,-16.11,4.43
6908,イリソ電子工業,電機・精密,2023,2023-06-28,S100R64W,E02009,有価証券報告書－第57期(2022/04/01－2023/03/31),52903000000.0,6940000000.0,5541000000.0,82491000000.0,68019000000.0,46194000000.0,11292000000.0,36297000000.0,14472000000.0,11613000000.0,-8179000000.0,516000000.0,13.12,8.15,6.72,82.46,409.09,3434000000.0,21.95,20.61,53.54,41.6,529.03,69.4,55.41,824.91,680.19,461.94,112.92,362.97,144.72,116.13,-81.79,5.16,34.34
6908,イリソ電子工業,電機・精密,2024,2024-06-26,S100TTSR,E02009,有価証券報告書－第58期(2023/04/01－2024/03/31),55271000000.0,5936000000.0,5593000000.0,96856000000.0,77016000000.0,56093000000.0,13423000000.0,40762000000.0,19839000000.0,12934000000.0,-9089000000.0,2313000000.0,10.74,7.26,5.77,79.52,417.89,3845000000.0,23.4,4.48,-14.47,0.94,552.71,59.36,55.93,968.56,770.16,560.93,134.23,407.62,198.39,129.34,-90.89,23.13,38.45
6912,菊水ホールディングス,電機・精密,2022,2022-06-29,S100OIOP,E02004,有価証券報告書－第71期(令和3年4月1日－令和4年3月31日),10076306000.0,1033653000.0,709122000.0,13451809000.0,10917275000.0,8186927000.0,1960583000.0,5264882000.0,2534534000.0,63693000.0,-119259000.0,-170352000.0,10.26,6.5,5.27,81.16,417.58,-55566000.0,0.63,0.0,0.0,0.0,100.76,10.34,7.09,134.52,109.17,81.87,19.61,52.65,25.35,0.64,-1.19,-1.7,-0.56
6912,菊水ホールディングス,電機・精密,2023,2023-06-29,S100R9TL,E02004,有価証券報告書－第72期(2022/04/01－2023/03/31),12066920000.0,1531382000.0,1072397000.0,15484862000.0,12072176000.0,9483528000.0,2495313000.0,6001334000.0,3412685000.0,37593000.0,-61802000.0,-254886000.0,12.69,8.88,6.93,77.96,380.05,-24209000.0,0.31,19.76,48.15,51.23,120.67,15.31,10.72,154.85,120.72,94.84,24.95,60.01,34.13,0.38,-0.62,-2.55,-0.24
6912,菊水ホールディングス,電機・精密,2024,2024-06-26,S100TTIK,E02004,有価証券報告書－第73期(2023/04/01－2024/03/31),12488780000.0,1853616000.0,1300339000.0,16108930000.0,13285799000.0,9922961000.0,1865673000.0,6185969000.0,2823131000.0,1232369000.0,-264885000.0,-461199000.0,14.84,9.79,8.07,82.47,531.87,967484000.0,9.87,3.5,21.04,21.26,124.89,18.54,13.0,161.09,132.86,99.23,18.66,61.86,28.23,12.32,-2.65,-4.61,9.67
6914,オプテックスグループ,電機・精密,2022,2022-03-25,S100NPTF,E01998,有価証券報告書－第43期(令和3年1月1日－令和3年12月31日),45866000000.0,4630000000.0,3762000000.0,57769000000.0,35360000000.0,42544000000.0,18562000000.0,15224000000.0,22408000000.0,3102000000.0,-2845000000.0,1793000000.0,10.09,10.64,6.51,61.21,229.2,257000000.0,6.76,0.0,0.0,0.0,458.66,46.3,37.62,577.69,353.6,425.44,185.62,152.24,224.08,31.02,-28.45,17.93,2.57
6914,オプテックスグループ,電機・精密,2023,2023-03-24,S100QFMW,E01998,有価証券報告書－第44期(2022/01/01－2022/12/31),54811000000.0,6303000000.0,4752000000.0,63302000000.0,39735000000.0,47932000000.0,18752000000.0,15370000000.0,23567000000.0,1669000000.0,-310000000.0,-1627000000.0,11.5,11.96,7.51,62.77,255.61,1359000000.0,3.05,19.5,36.13,26.32,548.11,63.03,47.52,633.02,397.35,479.32,187.52,153.7,235.67,16.69,-3.1,-16.27,13.59
6914,オプテックスグループ,電機・精密,2024,2024-03-27,S100T4MC,E01998,有価証券報告書－第45期(2023/01/01－2023/12/31),56372000000.0,5899000000.0,4608000000.0,67127000000.0,44271000000.0,52635000000.0,15710000000.0,14491000000.0,22855000000.0,2113000000.0,-782000000.0,-2259000000.0,10.46,10.41,6.86,65.95,335.04,1331000000.0,3.75,2.85,-6.41,-3.03,563.72,58.99,46.08,671.27,442.71,526.35,157.1,144.91,228.55,21.13,-7.82,-22.59,13.31
6915,千代田インテグレ,電機・精密,2022,2022-03-30,S100NRS8,E01995,有価証券報告書－第66期(令和3年1月1日－令和3年12月31日),40006000000.0,2696000000.0,2398000000.0,46403000000.0,35990000000.0,32492000000.0,8930000000.0,13910000000.0,10412000000.0,3760000000.0,-684000000.0,-1484000000.0,6.74,6.66,5.17,77.56,363.85,3076000000.0,9.4,0.0,0.0,0.0,400.06,26.96,23.98,464.03,359.9,324.92,89.3,139.1,104.12,37.6,-6.84,-14.84,30.76
6915,千代田インテグレ,電機・精密,2023,2023-03-30,S100QHJ3,E01995,有価証券報告書－第67期(2022/01/01－2022/12/31),39372000000.0,3015000000.0,2725000000.0,47839000000.0,37809000000.0,33091000000.0,8557000000.0,14748000000.0,10030000000.0,3519000000.0,-3019000000.0,-3349000000.0,7.66,7.21,5.7,79.03,386.71,500000000.0,8.94,-1.58,11.83,13.64,393.72,30.15,27.25,478.39,378.09,330.91,85.57,147.48,100.3,35.19,-30.19,-33.49,5.0
6915,千代田インテグレ,電機・精密,2024,2024-03-27,S100T4WG,E01995,有価証券報告書－第68期(2023/01/01－2023/12/31),39416000000.0,3058000000.0,2556000000.0,48410000000.0,38865000000.0,32450000000.0,8206000000.0,15960000000.0,9545000000.0,4723000000.0,-1631000000.0,-3646000000.0,7.76,6.58,5.28,80.28,395.44,3092000000.0,11.98,0.11,1.43,-6.2,394.16,30.58,25.56,484.1,388.65,324.5,82.06,159.6,95.45,47.23,-16.31,-36.46,30.92
6918,アバールデータ,電機・精密,2022,2022-06-23,S100OBD6,E01993,有価証券報告書－第63期(令和3年4月1日－令和4年3月31日),9795834000.0,1926723000.0,1492997000.0,24402014000.0,18406895000.0,12564313000.0,3297830000.0,11837701000.0,5995119000.0,-323024000.0,0.0,-502636000.0,19.67,8.11,6.12,75.43,380.99,0.0,-3.3,0.0,0.0,0.0,97.96,19.27,14.93,244.02,184.07,125.64,32.98,118.38,59.95,-3.23,0.0,-5.03,0.0
6918,アバールデータ,電機・精密,2023,2023-06-23,S100R0M7,E01993,有価証券報告書－第64期(2022/04/01－2023/03/31),14390751000.0,2396657000.0,4270574000.0,27951299000.0,20874812000.0,17783372000.0,5018830000.0,10167926000.0,7076486000.0,454284000.0,3306877000.0,-565801000.0,16.65,20.46,15.28,74.68,354.33,3761161000.0,3.16,46.91,24.39,186.04,143.91,23.97,42.71,279.51,208.75,177.83,50.19,101.68,70.76,4.54,33.07,-5.66,37.61
6918,アバールデータ,電機・精密,2024,2024-06-21,S100TOCB,E01993,有価証券報告書－第65期(2023/04/01－2024/03/31),12580281000.0,2095434000.0,5256344000.0,27503841000.0,22780187000.0,18843820000.0,3474010000.0,8660021000.0,4723653000.0,-2354516000.0,3937092000.0,-1537320000.0,16.66,23.07,19.11,82.83,542.42,1582576000.0,-18.72,-12.58,-12.57,23.08,125.8,20.95,52.56,275.04,227.8,188.44,34.74,86.6,47.24,-23.55,39.37,-15.37,15.83
6919,ケル,電機・精密,2022,2022-06-28,S100OFOM,E01992,有価証券報告書－第60期(令和3年4月1日－令和4年3月31日),12793940000.0,2114719000.0,1455470000.0,18385914000.0,13854174000.0,12272586000.0,4039076000.0,6113328000.0,4531739000.0,1582624000.0,-603292000.0,-312692000.0,16.53,10.51,7.92,75.35,303.85,979332000.0,12.37,0.0,0.0,0.0,127.94,21.15,14.55,183.86,138.54,122.73,40.39,61.13,45.32,15.83,-6.03,-3.13,9.79
6919,ケル,電機・精密,2023,2023-06-27,S100R2W1,E01992,有価証券報告書－第61期(2022/04/01－2023/03/31),14500120000.0,2400252000.0,1725878000.0,19678059000.0,15040961000.0,13300383000.0,4147357000.0,6377676000.0,4637098000.0,1669841000.0,-1082866000.0,-732917000.0,16.55,11.47,8.77,76.44,320.7,586975000.0,11.52,13.34,13.5,18.58,145.0,24.0,17.26,196.78,150.41,133.0,41.47,63.78,46.37,16.7,-10.83,-7.33,5.87
6919,ケル,電機・精密,2024,2024-06-26,S100TSAO,E01992,有価証券報告書－第62期(2023/04/01－2024/03/31),12231077000.0,1095056000.0,852366000.0,18924258000.0,15390700000.0,12019979000.0,2977690000.0,6904279000.0,3533558000.0,2319565000.0,-1475850000.0,-740251000.0,8.95,5.54,4.5,81.33,403.67,843715000.0,18.96,-15.65,-54.38,-50.61,122.31,10.95,8.52,189.24,153.91,120.2,29.78,69.04,35.34,23.2,-14.76,-7.4,8.44
6923,スタンレー電気,電機・精密,2022,2022-06-28,S100OB3D,E01880,有価証券報告書－第117期(令和3年4月1日－令和4年3月31日),382561000000.0,27743000000.0,21445000000.0,585382000000.0,488962000000.0,299295000000.0,74641000000.0,286086000000.0,96420000000.0,36881000000.0,-20257000000.0,-13485000000.0,7.25,4.39,3.66,83.53,400.98,16624000000.0,9.64,0.0,0.0,0.0,3825.61,277.43,214.45,5853.82,4889.62,2992.95,746.41,2860.86,964.2,368.81,-202.57,-134.85,166.24
6923,スタンレー電気,電機・精密,2023,2023-06-29,S100R2Y2,E01880,有価証券報告書－第118期(2022/04/01－2023/03/31),437790000000.0,34926000000.0,26496000000.0,629611000000.0,536128000000.0,321435000000.0,69849000000.0,308175000000.0,93483000000.0,76275000000.0,-56426000000.0,-3821000000.0,7.98,4.94,4.21,85.15,460.19,19849000000.0,17.42,14.44,25.89,23.55,4377.9,349.26,264.96,6296.11,5361.28,3214.35,698.49,3081.75,934.83,762.75,-564.26,-38.21,198.49
6923,スタンレー電気,電機・精密,2024,2024-06-27,S100TO02,E01880,有価証券報告書－第119期(2023/04/01－2024/03/31),472397000000.0,35834000000.0,26497000000.0,708264000000.0,589362000000.0,358610000000.0,97708000000.0,349653000000.0,118901000000.0,65552000000.0,-31559000000.0,-25955000000.0,7.59,4.5,3.74,83.21,367.02,33993000000.0,13.88,7.9,2.6,0.0,4723.97,358.34,264.97,7082.64,5893.62,3586.1,977.08,3496.53,1189.01,655.52,-315.59,-259.55,339.93
6925,ウシオ電機,電機・精密,2022,2022-06-29,S100OJAN,E01929,有価証券報告書－第59期(令和3年4月1日－令和4年3月31日),148821000000.0,13068000000.0,12606000000.0,321096000000.0,235202000000.0,201708000000.0,72393000000.0,119388000000.0,85893000000.0,21628000000.0,-5519000000.0,-10625000000.0,8.78,5.36,3.93,73.25,278.63,16109000000.0,14.53,0.0,0.0,0.0,1488.21,130.68,126.06,3210.96,2352.02,2017.08,723.93,1193.88,858.93,216.28,-55.19,-106.25,161.09
6925,ウシオ電機,電機・精密,2023,2023-06-29,S100R7CY,E01929,有価証券報告書－第60期(2022/04/01－2023/03/31),175025000000.0,15861000000.0,13699000000.0,323622000000.0,244105000000.0,198519000000.0,62410000000.0,125103000000.0,79517000000.0,871000000.0,-1175000000.0,-26811000000.0,9.06,5.61,4.23,75.43,318.09,-304000000.0,0.5,17.61,21.37,8.67,1750.25,158.61,136.99,3236.22,2441.05,1985.19,624.1,1251.03,795.17,8.71,-11.75,-268.11,-3.04
6925,ウシオ電機,電機・精密,2024,2024-06-27,S100TVM4,E01929,有価証券報告書－第61期(2023/04/01－2024/03/31),179420000000.0,12976000000.0,10785000000.0,337546000000.0,236975000000.0,211501000000.0,59252000000.0,126045000000.0,100571000000.0,8966000000.0,5394000000.0,-13489000000.0,7.23,4.55,3.2,70.21,356.95,14360000000.0,5.0,2.51,-18.19,-21.27,1794.2,129.76,107.85,3375.46,2369.75,2115.01,592.52,1260.45,1005.71,89.66,53.94,-134.89,143.6
6926,岡谷電機産業,電機・精密,2022,2022-06-27,S100OHAG,E01928,有価証券報告書－第99期(令和3年4月1日－令和4年3月31日),13366608000.0,-453009000.0,-436267000.0,15998631000.0,7255373000.0,11408695000.0,4040929000.0,4589935000.0,8743257000.0,-1566255000.0,-177114000.0,1225205000.0,-3.39,-6.01,-2.73,45.35,282.33,-1743369000.0,-11.72,0.0,0.0,0.0,133.67,-4.53,-4.36,159.99,72.55,114.09,40.41,45.9,87.43,-15.66,-1.77,12.25,-17.43
6926,岡谷電機産業,電機・精密,2023,2023-06-26,S100R4Z2,E01928,有価証券報告書－第100期(2022/04/01－2023/03/31),17109026000.0,668597000.0,613182000.0,16789391000.0,8228034000.0,11931973000.0,3648181000.0,4857418000.0,8561356000.0,-52757000.0,-245931000.0,-587280000.0,3.91,7.45,3.65,49.01,327.07,-298688000.0,-0.31,28.0,-247.59,-240.55,171.09,6.69,6.13,167.89,82.28,119.32,36.48,48.57,85.61,-0.53,-2.46,-5.87,-2.99
6926,岡谷電機産業,電機・精密,2024,2024-06-26,S100TU3W,E01928,有価証券報告書－第101期(2023/04/01－2024/03/31),14323537000.0,400151000.0,120957000.0,17059312000.0,9037927000.0,11589935000.0,4912172000.0,5469377000.0,8021385000.0,2102658000.0,-398066000.0,-454442000.0,2.79,1.34,0.71,52.98,235.94,1704592000.0,14.68,-16.28,-40.15,-80.27,143.24,4.0,1.21,170.59,90.38,115.9,49.12,54.69,80.21,21.03,-3.98,-4.54,17.05
6927,ヘリオス　テクノ　ホールディング,電機・精密,2022,2022-06-24,S100OE5S,E02076,有価証券報告書－第46期(令和3年4月1日－令和4年3月31日),8952482000.0,519027000.0,414578000.0,15629490000.0,13422286000.0,12793429000.0,1963102000.0,2836061000.0,2207203000.0,1743894000.0,-47034000.0,-271311000.0,5.8,3.09,2.65,85.88,651.69,1696860000.0,19.48,0.0,0.0,0.0,89.52,5.19,4.15,156.29,134.22,127.93,19.63,28.36,22.07,17.44,-0.47,-2.71,16.97
6927,ヘリオス　テクノ　ホールディング,電機・精密,2023,2023-06-26,S100R45H,E02076,有価証券報告書－第47期(2022/04/01－2023/03/31),7987547000.0,422063000.0,271189000.0,17639438000.0,15013533000.0,13030254000.0,2008810000.0,4609184000.0,2625905000.0,589823000.0,-63295000.0,-166467000.0,5.28,1.81,1.54,85.11,648.66,526528000.0,7.38,-10.78,-18.68,-34.59,79.88,4.22,2.71,176.39,150.14,130.3,20.09,46.09,26.26,5.9,-0.63,-1.66,5.27
6927,ヘリオス　テクノ　ホールディング,電機・精密,2024,2024-06-24,S100TPUL,E02076,有価証券報告書－第48期(2023/04/01－2024/03/31),10871072000.0,1472365000.0,2291848000.0,20899652000.0,16153877000.0,17368439000.0,4444841000.0,3531213000.0,4745775000.0,2532895000.0,1407895000.0,-158289000.0,13.54,14.19,10.97,77.29,390.76,3940790000.0,23.3,36.1,248.85,745.11,108.71,14.72,22.92,209.0,161.54,173.68,44.45,35.31,47.46,25.33,14.08,-1.58,39.41
6928,エノモト,電機・精密,2022,2022-06-28,S100OFMQ,E01989,有価証券報告書－第56期(令和3年4月1日－令和4年3月31日),27250846000.0,2012607000.0,1545442000.0,30174042000.0,18628787000.0,17006061000.0,9114669000.0,13167980000.0,11545254000.0,3331601000.0,-2965103000.0,386594000.0,7.39,8.3,5.12,61.74,186.58,366498000.0,12.23,0.0,0.0,0.0,272.51,20.13,15.45,301.74,186.29,170.06,91.15,131.68,115.45,33.32,-29.65,3.87,3.66
6928,エノモト,電機・精密,2023,2023-06-28,S100R5UO,E01989,有価証券報告書－第57期(2022/04/01－2023/03/31),29265406000.0,1561181000.0,1269001000.0,34039328000.0,20594825000.0,19051037000.0,10176143000.0,14988290000.0,13444503000.0,1810142000.0,-2998823000.0,535792000.0,5.33,6.16,3.73,60.5,187.21,-1188681000.0,6.19,7.39,-22.43,-17.89,292.65,15.61,12.69,340.39,205.95,190.51,101.76,149.88,134.45,18.1,-29.99,5.36,-11.89
6928,エノモト,電機・精密,2024,2024-06-26,S100TS47,E01989,有価証券報告書－第58期(2023/04/01－2024/03/31),25244080000.0,160273000.0,121284000.0,32371333000.0,20977737000.0,17133617000.0,8529184000.0,15237715000.0,11393595000.0,3096289000.0,-1757621000.0,-511552000.0,0.63,0.58,0.37,64.8,200.88,1338668000.0,12.27,-13.74,-89.73,-90.44,252.44,1.6,1.21,323.71,209.78,171.34,85.29,152.38,113.94,30.96,-17.58,-5.12,13.39
6929,日本セラミック,電機・精密,2022,2022-03-25,S100NQK1,E01988,有価証券報告書－第47期(令和3年1月1日－令和3年12月31日),21358000000.0,3380000000.0,2817000000.0,56364000000.0,50869000000.0,44820000000.0,5162000000.0,11544000000.0,5494000000.0,3716000000.0,-2341000000.0,-3911000000.0,15.83,5.54,5.0,90.25,868.27,1375000000.0,17.4,0.0,0.0,0.0,213.58,33.8,28.17,563.64,508.69,448.2,51.62,115.44,54.94,37.16,-23.41,-39.11,13.75
6929,日本セラミック,電機・精密,2023,2023-03-24,S100QFZN,E01988,有価証券報告書－第48期(2022/01/01－2022/12/31),23258000000.0,4178000000.0,5022000000.0,59003000000.0,50869000000.0,47032000000.0,7177000000.0,11971000000.0,8133000000.0,5087000000.0,-4729000000.0,-6278000000.0,17.96,9.87,8.51,86.21,655.32,358000000.0,21.87,8.9,23.61,78.27,232.58,41.78,50.22,590.03,508.69,470.32,71.77,119.71,81.33,50.87,-47.29,-62.78,3.58
6929,日本セラミック,電機・精密,2024,2024-03-27,S100T4PN,E01988,有価証券報告書－第49期(2023/01/01－2023/12/31),24449000000.0,4574000000.0,3693000000.0,57920000000.0,52631000000.0,45926000000.0,4313000000.0,11994000000.0,5289000000.0,5192000000.0,-154000000.0,-3082000000.0,18.71,7.02,6.38,90.87,1064.83,5038000000.0,21.24,5.12,9.48,-26.46,244.49,45.74,36.93,579.2,526.31,459.26,43.13,119.94,52.89,51.92,-1.54,-30.82,50.38
6932,遠藤照明,電機・精密,2022,2022-06-28,S100OHYQ,E01986,有価証券報告書－第51期(令和3年4月1日－令和4年3月31日),40644000000.0,3827000000.0,3330000000.0,55595000000.0,28243000000.0,33368000000.0,16621000000.0,22227000000.0,27352000000.0,5034000000.0,-3062000000.0,-2131000000.0,9.42,11.79,5.99,50.8,200.76,1972000000.0,12.39,0.0,0.0,0.0,406.44,38.27,33.3,555.95,282.43,333.68,166.21,222.27,273.52,50.34,-30.62,-21.31,19.72
6932,遠藤照明,電機・精密,2023,2023-06-28,S100R73M,E01986,有価証券報告書－第52期(2022/04/01－2023/03/31),45731000000.0,3092000000.0,2962000000.0,57343000000.0,31535000000.0,35140000000.0,15965000000.0,22202000000.0,25807000000.0,3901000000.0,-2789000000.0,-461000000.0,6.76,9.39,5.17,54.99,220.11,1112000000.0,8.53,12.52,-19.21,-11.05,457.31,30.92,29.62,573.43,315.35,351.4,159.65,222.02,258.07,39.01,-27.89,-4.61,11.12
6932,遠藤照明,電機・精密,2024,2024-06-26,S100TTAU,E01986,有価証券報告書－第53期(2023/04/01－2024/03/31),51706000000.0,5203000000.0,4649000000.0,62753000000.0,38567000000.0,39924000000.0,15238000000.0,22829000000.0,24186000000.0,10152000000.0,-2904000000.0,-4094000000.0,10.06,12.05,7.41,61.46,262.0,7248000000.0,19.63,13.07,68.27,56.95,517.06,52.03,46.49,627.53,385.67,399.24,152.38,228.29,241.86,101.52,-29.04,-40.94,72.48
